poll_tijdstip,stop_id,stop_name,trip_id,route_short_name,bestemming,geplande_vertrektijd,voorspelde_vertrektijd,vertraging_sec
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",372726194,5,Presikhaaf,22:20:00,22:20:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",372726195,5,Schuytgraaf,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",372726197,5,Schuytgraaf,22:07:00,22:07:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",372731149,36,Arnhem CS,21:03:00,21:03:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",372731150,36,Heteren,20:26:00,20:26:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",372731151,36,Arnhem CS,22:07:00,22:07:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",372731152,36,Heteren,21:24:00,21:24:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",372731154,36,Heteren,21:56:00,21:56:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",372731373,43,Arnhem Station Zuid,20:21:00,20:21:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",372731379,43,Arnhem Station Zuid,20:49:00,20:49:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",372731385,43,Arnhem Station Zuid,21:31:00,21:31:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",372731388,43,Apeldoorn Station,20:37:00,20:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",372731394,43,Apeldoorn Station,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373044507,5,Presikhaaf,20:20:00,20:20:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373044509,5,Presikhaaf,20:50:00,20:50:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373044511,5,Presikhaaf,21:20:00,21:20:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373044512,5,Schuytgraaf,20:37:00,20:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373044513,5,Presikhaaf,21:50:00,21:50:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373044514,5,Schuytgraaf,21:07:00,21:07:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373044515,5,Presikhaaf,22:20:00,22:20:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373044516,5,Schuytgraaf,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373044518,5,Schuytgraaf,22:07:00,22:07:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373048959,36,Arnhem CS,21:04:00,21:04:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373048961,36,Arnhem CS,22:04:00,22:04:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373048962,36,Heteren,20:26:00,20:26:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373048964,36,Heteren,21:26:00,21:26:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373048966,36,Heteren,21:56:00,21:56:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373049328,43,Arnhem Station Zuid,20:30:00,20:30:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373049330,43,Arnhem Station Zuid,21:30:00,21:30:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373049331,43,Apeldoorn Station,20:38:00,20:38:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373049333,43,Apeldoorn Station,21:38:00,21:38:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373368386,5,Presikhaaf,20:49:00,20:49:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373368387,5,Schuytgraaf,20:36:00,20:36:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373368388,5,Presikhaaf,21:19:00,21:19:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373368389,5,Schuytgraaf,21:06:00,21:06:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373368390,5,Presikhaaf,21:49:00,21:49:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373368391,5,Schuytgraaf,21:36:00,21:36:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373368392,5,Presikhaaf,22:19:00,22:19:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373368393,5,Schuytgraaf,22:06:00,22:06:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373372336,36,Arnhem CS,21:04:00,21:04:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373372337,36,Heteren,20:26:00,20:26:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373372338,36,Arnhem CS,22:09:00,22:09:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373372339,36,Heteren,21:24:00,21:24:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373372741,43,Arnhem Station Zuid,20:30:00,20:30:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373372743,43,Arnhem Station Zuid,21:30:00,21:30:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373372744,43,Apeldoorn Station,20:38:00,20:38:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373372746,43,Apeldoorn Station,21:38:00,21:38:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675330,5,Presikhaaf,20:21:00,20:21:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675332,5,Presikhaaf,20:50:00,20:50:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675334,5,Presikhaaf,21:20:00,21:20:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675335,5,Schuytgraaf,20:37:00,20:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675336,5,Presikhaaf,21:50:00,21:50:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675337,5,Schuytgraaf,21:07:00,21:07:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675338,5,Presikhaaf,22:20:00,22:20:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675339,5,Schuytgraaf,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675341,5,Schuytgraaf,22:07:00,22:07:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675472,5,Schuytgraaf,20:37:00,20:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675473,5,Presikhaaf,20:21:00,20:21:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675475,5,Presikhaaf,20:50:00,20:50:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675476,5,Schuytgraaf,21:07:00,21:07:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675477,5,Presikhaaf,21:20:00,21:20:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675478,5,Schuytgraaf,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675479,5,Presikhaaf,21:50:00,21:50:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675480,5,Schuytgraaf,22:07:00,22:07:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675481,5,Presikhaaf,22:20:00,22:20:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675578,5,Presikhaaf,20:20:00,20:20:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675580,5,Presikhaaf,20:50:00,20:50:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675582,5,Presikhaaf,21:20:00,21:20:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675583,5,Schuytgraaf,20:37:00,20:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675584,5,Presikhaaf,21:50:00,21:50:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675585,5,Schuytgraaf,21:07:00,21:07:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675586,5,Presikhaaf,22:20:00,22:20:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675587,5,Schuytgraaf,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675589,5,Schuytgraaf,22:07:00,22:07:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675692,5,Schuytgraaf,20:39:00,20:39:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675694,5,Schuytgraaf,21:07:00,21:07:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675695,5,Presikhaaf,20:22:00,20:22:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675696,5,Schuytgraaf,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675697,5,Presikhaaf,20:52:00,20:52:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675698,5,Schuytgraaf,22:07:00,22:07:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675699,5,Presikhaaf,21:20:00,21:20:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675701,5,Presikhaaf,21:50:00,21:50:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675703,5,Presikhaaf,22:20:00,22:20:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675765,5,Presikhaaf,20:49:00,20:49:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675766,5,Schuytgraaf,20:36:00,20:36:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675767,5,Presikhaaf,21:19:00,21:19:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675768,5,Schuytgraaf,21:06:00,21:06:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675769,5,Presikhaaf,21:49:00,21:49:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675770,5,Schuytgraaf,21:36:00,21:36:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675771,5,Presikhaaf,22:19:00,22:19:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675772,5,Schuytgraaf,22:06:00,22:06:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675856,5,Schuytgraaf,20:36:00,20:36:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675858,5,Schuytgraaf,21:06:00,21:06:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675860,5,Schuytgraaf,21:36:00,21:36:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675861,5,Presikhaaf,20:49:00,20:49:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373675862,5,Schuytgraaf,22:06:00,22:06:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675863,5,Presikhaaf,21:19:00,21:19:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675865,5,Presikhaaf,21:49:00,21:49:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373675867,5,Presikhaaf,22:19:00,22:19:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373679616,36,Arnhem CS,21:03:00,21:03:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679617,36,Heteren,20:26:00,20:26:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373679618,36,Arnhem CS,22:07:00,22:07:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679619,36,Heteren,21:24:00,21:24:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679621,36,Heteren,21:56:00,21:56:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373679677,36,Arnhem CS,21:04:00,21:04:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373679679,36,Arnhem CS,22:04:00,22:04:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679680,36,Heteren,20:26:00,20:26:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679682,36,Heteren,21:26:00,21:26:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679684,36,Heteren,21:56:00,21:56:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373679715,36,Arnhem CS,21:04:00,21:04:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679716,36,Heteren,20:26:00,20:26:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373679717,36,Arnhem CS,22:09:00,22:09:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679718,36,Heteren,21:24:00,21:24:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679840,43,Arnhem Station Zuid,20:21:00,20:21:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679841,43,Arnhem Station Zuid,20:21:00,20:21:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679846,43,Arnhem Station Zuid,20:49:00,20:49:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679847,43,Arnhem Station Zuid,20:49:00,20:49:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679852,43,Arnhem Station Zuid,21:31:00,21:31:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679853,43,Arnhem Station Zuid,21:31:00,21:31:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373679855,43,Apeldoorn Station,20:37:00,20:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373679856,43,Apeldoorn Station,20:37:00,20:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373679861,43,Apeldoorn Station,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373679862,43,Apeldoorn Station,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679988,43,Arnhem Station Zuid,20:21:00,20:21:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679989,43,Arnhem Station Zuid,20:21:00,20:21:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679994,43,Arnhem Station Zuid,20:49:00,20:49:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373679995,43,Arnhem Station Zuid,20:49:00,20:49:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373680000,43,Arnhem Station Zuid,21:31:00,21:31:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373680001,43,Arnhem Station Zuid,21:31:00,21:31:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680003,43,Apeldoorn Station,20:37:00,20:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680004,43,Apeldoorn Station,20:37:00,20:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680009,43,Apeldoorn Station,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680010,43,Apeldoorn Station,21:37:00,21:37:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373680046,43,Arnhem Station Zuid,20:30:00,20:30:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373680048,43,Arnhem Station Zuid,21:30:00,21:30:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680049,43,Apeldoorn Station,20:38:00,20:38:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680051,43,Apeldoorn Station,21:38:00,21:38:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373680084,43,Arnhem Station Zuid,20:30:00,20:30:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373680086,43,Arnhem Station Zuid,21:30:00,21:30:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680087,43,Apeldoorn Station,20:38:00,20:38:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680089,43,Apeldoorn Station,21:38:00,21:38:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373680120,43,Arnhem Station Zuid,20:30:00,20:30:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373680122,43,Arnhem Station Zuid,21:30:00,21:30:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680123,43,Apeldoorn Station,20:38:00,20:38:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680125,43,Apeldoorn Station,21:38:00,21:38:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373680156,43,Arnhem Station Zuid,20:30:00,20:30:00,0
2026-08-03T20:24:13,3891302,"Arnhem, Station Arnhem Zuid",373680158,43,Arnhem Station Zuid,21:30:00,21:30:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680159,43,Apeldoorn Station,20:38:00,20:38:00,0
2026-08-03T20:24:13,3891301,"Arnhem, Station Arnhem Zuid",373680161,43,Apeldoorn Station,21:38:00,21:38:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,260631209,Sprinter,Arnhem Centraal,20:45:00,20:45:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,313310006,Sprinter,Zutphen,21:15:00,21:15:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,313310406,Sprinter,Zutphen,20:45:00,20:45:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,313312379,Sprinter,Zutphen,22:15:00,22:15:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,313317513,Sprinter,Zutphen,21:45:00,21:45:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,313319875,Sprinter,Arnhem Centraal,21:45:00,21:45:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,313319987,Sprinter,Zutphen,22:15:00,22:15:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,322011385,Sprinter,Arnhem Centraal,21:45:00,21:45:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,348319717,Sprinter,Nijmegen,22:16:00,22:16:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,348320003,Sprinter,Nijmegen,21:16:00,21:16:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,348323211,Sprinter,Nijmegen,22:16:00,22:16:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,348324617,Sprinter,Nijmegen,20:46:00,20:46:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,348324650,Sprinter,Nijmegen,22:16:00,22:16:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,348324767,Sprinter,Nijmegen,21:16:00,21:16:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,348325090,Sprinter,Nijmegen,21:46:00,21:46:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366500527,Intercity,Elst,21:30:00,21:30:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366501292,Intercity,Zwolle,21:31:00,21:31:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366501656,Intercity,Elst,22:00:00,22:00:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366501942,Intercity,Nijmegen,20:58:00,20:58:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366502159,Sprinter,Zutphen,22:15:00,22:15:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366502328,Sprinter,Zutphen,21:45:00,21:45:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366503109,Intercity,Zwolle,21:01:00,21:01:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366503133,Intercity,Nijmegen,21:58:00,21:58:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366503622,Sprinter,Nijmegen,21:15:00,21:15:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366503645,Intercity,Zwolle,21:33:00,21:33:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366504195,Intercity,Zwolle,21:02:00,21:02:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366504375,Sprinter,Nijmegen,20:45:00,20:45:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366504511,Sprinter,Nijmegen,21:45:00,21:45:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366504573,Intercity,Zwolle,20:32:00,20:32:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366504649,Intercity,Zwolle,20:31:00,20:31:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366504984,Intercity,Nijmegen,20:28:00,20:28:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366505055,Sprinter,Zutphen,20:45:00,20:45:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366505320,Sprinter,Nijmegen,22:15:00,22:15:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366505410,Intercity,Elst,20:30:00,20:30:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366505667,Sprinter,Zutphen,21:15:00,21:15:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366506216,Intercity,Elst,21:00:00,21:00:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366506366,Intercity,Zwolle,22:02:00,22:02:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,366506743,Intercity,Nijmegen,21:28:00,21:28:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,366507025,Intercity,Zwolle,22:01:00,22:01:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369747591,Sprinter,Deurne,21:32:00,21:32:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369748895,Sprinter,Dordrecht,21:59:00,21:59:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369749142,Sprinter,Arnhem Centraal,21:59:00,21:59:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369749757,Sprinter,Arnhem Centraal,21:29:00,21:29:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369750351,Sprinter,Dordrecht,20:58:00,20:58:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369751270,Sprinter,Arnhem Centraal,20:59:00,20:59:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369751407,Sprinter,Deurne,21:32:00,21:32:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369752089,Sprinter,Dordrecht,20:31:00,20:31:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369752463,Sprinter,Arnhem Centraal,20:29:00,20:29:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369752724,Sprinter,Dordrecht,20:59:00,20:59:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369752935,Sprinter,Deurne,20:32:00,20:32:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369753127,Sprinter,Arnhem Centraal,21:59:00,21:59:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369753404,Sprinter,Zutphen,21:43:00,21:43:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369753693,Sprinter,Dordrecht,22:02:00,22:02:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369754273,Sprinter,Zutphen,20:43:00,20:43:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369755679,Sprinter,Dordrecht,21:02:00,21:02:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369756132,Sprinter,Zutphen,22:14:00,22:14:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369756839,Sprinter,Breda,21:31:00,21:31:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369757254,Sprinter,Zutphen,21:14:00,21:14:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369757369,Sprinter,Arnhem Centraal,21:29:00,21:29:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369757743,Sprinter,Nijmegen,21:16:00,21:16:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,369789450,Sprinter,Nijmegen,20:46:00,20:46:00,0
2026-08-03T20:25:14,2992021,Arnhem Zuid,369792205,Sprinter,Arnhem Centraal,21:45:00,21:45:00,0
2026-08-03T20:25:14,2992020,Arnhem Zuid,372385483,Sprinter,Nijmegen,21:46:00,21:46:00,0
2026-08-03T20:25:14,3891301,"Arnhem, Station Arnhem Zuid",372726186,5,Presikhaaf,20:21:00,20:21:00,0
2026-08-03T20:25:14,3891301,"Arnhem, Station Arnhem Zuid",372726188,5,Presikhaaf,20:50:00,20:50:00,0
2026-08-03T20:25:14,3891301,"Arnhem, Station Arnhem Zuid",372726190,5,Presikhaaf,21:20:00,21:20:00,0
2026-08-03T20:25:14,3891302,"Arnhem, Station Arnhem Zuid",372726191,5,Schuytgraaf,20:37:00,20:37:00,0
2026-08-03T20:25:14,3891301,"Arnhem, Station Arnhem Zuid",372726192,5,Presikhaaf,21:50:00,21:50:00,0
2026-08-03T20:25:14,3891302,"Arnhem, Station Arnhem Zuid",372726193,5,Schuytgraaf,21:07:00,21:07:00,0
2026-08-03T20:25:14,3891301,"Arnhem, Station Arnhem Zuid",372726194,5,Presikhaaf,22:20:00,22:20:00,0
2026-08-03T20:25:14,3891302,"Arnhem, Station Arnhem Zuid",372726195,5,Schuytgraaf,21:37:00,21:37:00,0
2026-08-03T20:25:14,3891302,"Arnhem, Station Arnhem Zuid",372726197,5,Schuytgraaf,22:07:00,22:07:00,0
